Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29610055231687258,3591915450,"",test_area,Europe,22,55m,"npjazpsln2",1755069099,Yes
29610055234220697,3591915450,"",test_area,Europe,22,50m,"usvxixwkvwjriaq",1754674448,Yes
29610055244325794,3591915450,"",test_area,Europe,22,28m,"vnvpuupwon",1756059116,Yes
29610055240653477,3591915450,"",test_area,Singapore,14,36m,"zsstflktgupg",1754973490,Yes
29610055243365742,3591915450,"",test_area,Europe,20,30m,"teresasmith1213",1755754012,Yes
29610055231602529,3591915450,"",test_area,Singapore,11,56m,"fwunnccfpn",1755285947,Yes
29610055246251041,3591915450,"",test_area,Europe,22,24m,"godlykurt284",1755141368,Yes
29610055241596936,3591915450,"",test_area,Singapore,22,34m,"xzmnabsfmgsguv",1755638476,Yes
29610055233430576,3591915450,"",test_area,Singapore,22,52m,"qmzcrwr",1753955432,Yes
29610055257144202,3591915450,"",test_area,Europe,18,2m,"hqfupfxpdjdn",1752471029,Yes
29610055251820939,3591915450,"",test_area,Europe,22,13m,"gqqdvqyglavg",1754479151,Yes
29610055230440028,3591915450,"",test_area,Singapore,16,58m,"yewamsoneic",1755854232,Yes
29610055244083813,3591915450,"",test_area,Europe,18,29m,"dmsgzgobsz",1754735118,Yes
29610055230765905,3591915450,"",test_area,Europe,22,57m,"agukxcnwtla",1755470525,Yes
29610055256410725,3591915450,"",test_area,Europe,22,3m,"epovazyq",1754798224,Yes
29610055231830142,3591915450,"",test_area,Singapore,12,55m,"ioqykab",1755296004,Yes
29610055231227171,3591915450,"",test_area,Europe,19,56m,"xjmfefjcqzua",1755135851,Yes
29610055233899062,3591915450,"",test_area,Singapore,11,51m,"erictrustworthy44821",1755669353,Yes
29610055248198675,3591915450,"",test_area,Europe,22,20m,"atiydanyemq",1753525409,Yes
29610055242160738,3591915450,"",test_area,Europe,22,33m,"eaxmecdluflo",1754239262,Yes
29610055228677538,3591915450,"",test_area,Europe,2,1h2m,"qnresepmsjun",1754809434,Yes
29610055254697535,3591915450,"",test_area,Europe,22,7m,"vgyoyfg",1755843510,Yes
29610055251343308,3591915450,"",test_area,Europe,21,14m,"mepvawaiugfx",1754558867,Yes
29610055232286009,3038795544,"",atomicwar,Reg:18,7,54m,"就这样吧",1144078659,No
29610055256853128,3038795544,"",atomicwar,US East,6,2m,"Basurita",141394530,No
29610055257261551,3038795544,"",atomicwar,Singapore,7,2m,"773312",130074720,No
29610054329551256,2824604235,"",infinite_helix,Singapore,22,22h21m,"jameyshiekh5",1816726524,Yes
29610054329808419,2824604235,"",infinite_helix,Singapore,22,22h20m,"mattsshoker7552",1820341854,Yes
29610054330019606,2824604235,"",infinite_helix,Singapore,22,22h20m,"yagerwitherspoon0412",1821191689,Yes
29610054330235369,2824604235,"",infinite_helix,Singapore,22,22h19m,"dachkaraxhi",1821805067,Yes
29610054330449660,2824604235,"",infinite_helix,Singapore,22,22h19m,"petryktabat19",1819435233,Yes
29610054330656507,2824604235,"",infinite_helix,Singapore,22,22h18m,"mypkn405",1904638401,Yes
29610055228709695,1999002498,"",test_area,Europe,22,1h2m,"zlvcoea",1753732366,Yes
29610055249931306,1999002498,"",test_area,Europe,15,17m,"cixemzwaq3",1754113589,Yes
29610055224037288,1999002498,"",test_area,Europe,12,1h12m,"nolcihn",1754350023,Yes
29610055246785998,1999002498,"",test_area,Europe,14,23m,"zhdsvhtt485",1753074724,Yes
29610055257181057,1999002498,"",2x6,US East,7,2m,"Xeroceta",142045564,No
29610055239142253,1999002498,"",test_area,Europe,11,39m,"sekhuvk",1754150237,Yes
29610055230095693,1999002498,"",test_area,Europe,18,59m,"wtlhddt74",1754276937,Yes
29610055250904702,1999002498,"",test_area,Europe,12,15m,"jftbctz",1755547410,Yes
29610055250411259,1999002498,"",test_area,Europe,14,16m,"dhxqrkdrkjzv",1753802453,Yes
29610055234252645,1999002498,"",test_area,Europe,22,50m,"zaneella87",1753310919,Yes
29610055232174765,1999002498,"",test_area,Europe,21,54m,"nzdqrfed21",1753779814,Yes
29610055233319013,1999002498,"",test_area,Europe,22,52m,"xdvmvta28",1755516671,Yes
29610055225674382,1999002498,"",test_area,Europe,17,1h8m,"obqussrx",1753237697,Yes
29610055252568477,1999002498,"",test_area,Europe,11,11m,"groverjewel3688",1755749998,Yes
29610055249447307,1999002498,"",test_area,Europe,14,18m,"mfneeus",1753635856,Yes
29610055256599217,1999002498,"",2x6,Singapore,1,3m,"DaMimi",872254965,No
29610055242434095,1999002498,"",test_area,Europe,2,32m,"ethipaf41",1754223557,Yes
29610055226612427,1999002498,"",test_area,Europe,18,1h6m,"ehcvyxo19",1754624655,Yes
29610055238215385,1999002498,"",test_area,Europe,17,41m,"magnuseileen3737",1755545480,Yes
29610055245086827,1999002498,"",test_area,Europe,18,27m,"beblcwh76",1753850382,Yes
29610055255713072,1999002498,"",test_area,Europe,22,5m,"wswitpfcdevj",1753517166,Yes
29610055231948956,1999002498,"",test_area,Europe,22,55m,"tsvwvmppxlhf",1754208633,Yes
29610055239839505,1999002498,"",test_area,Europe,11,38m,"qjfmalf",1754046300,Yes
29610055245987244,1999002498,"",test_area,Europe,1,25m,"dia",1925737987,No
29610055257906378,1999002498,"",test_area,Europe,9,46s,"greyleon022",1754336025,Yes
29610055252874861,1999002498,"",2x6,Reg:18,1,11m,"我还能打！！",49915517,No
29610055221439245,1999002498,"",test_area,Europe,2,1h17m,"ihsdldrhoerc",1753787245,Yes
29610055254247928,1999002498,"",test_area,Europe,19,8m,"tjyxbba",1755350945,Yes
29610055234021681,1999002498,"",test_area,Europe,22,50m,"relsczch",1753602832,Yes
29610055251616820,1999002498,"",test_area,Europe,15,13m,"gwzytcd",1752839607,Yes
29610055235670271,1999002498,"",test_area,Europe,19,47m,"fsxwngpf06",1756193230,Yes
29610055237983543,1999002498,"",test_area,Europe,22,42m,"bpbrmic",1755007669,Yes
29610055247027505,1999002498,"",test_area,Europe,8,23m,"pnwokidyg",1756003531,Yes
29610055257178789,1999002498,"",test_area,Europe,13,2m,"augtispi10",1753325521,Yes
29610055230325492,1999002498,"",test_area,Europe,19,58m,"xdeocnu21",1754028051,Yes
29610055236368954,1999002498,"",test_area,Europe,18,45m,"ydnytjaglty",1755163708,Yes
29610055237753949,1999002498,"",test_area,Europe,20,42m,"fykqvpebguai",1754162154,Yes
29610055222861675,1999002498,"",test_area,Europe,10,1h14m,"toweridelle857",1754831545,Yes
29610055253530520,1999002498,"",test_area,Europe,10,9m,"kfuqvjw",1754942066,Yes
29610055249205258,1999002498,"",test_area,Europe,10,18m,"uumcvzpx00",1755312634,Yes
29610055243156780,1999002498,"",test_area,Europe,14,31m,"szfitgisi",1753781482,Yes
29610055225913202,1999002498,"",test_area,Europe,22,1h8m,"wnxcebh21",1753684217,Yes
29610055241481983,1999002498,"",test_area,Europe,19,34m,"dhbwhxrwxsa",1753849973,Yes
29610055257399043,1999002498,"",1x8,Japan,6,1m,"MONTAGEM",394319459,No
29610055223102215,1999002498,"",test_area,Europe,18,1h14m,"rebeccamabel6229",1755567873,Yes
29610055245566994,1999002498,"",test_area,Europe,7,26m,"blsitfhd34",1752940876,Yes
29610055237295673,1999002498,"",test_area,Europe,19,43m,"kocnrtsk872",1754834480,Yes
29610055249152686,1999002498,"",test_area,US West,1,18m,"3924794704",1921975048,No
29610055229625528,1999002498,"",test_area,Europe,22,1h0m,"kvpjxqhm99",1755592212,Yes
29610055228010331,1999002498,"",test_area,Europe,11,1h3m,"agxxousvgwah",1754139254,Yes
29610055251854215,1999002498,"",test_area,Europe,21,13m,"zddzenrakfnzh",1755290665,Yes
29610055251377867,1999002498,"",test_area,Europe,9,14m,"pjewwux",1755353393,Yes
29610055231719216,1999002498,"",test_area,Europe,22,55m,"carmenbeyah9812",1755587780,Yes
29610055245329526,1999002498,"",test_area,Europe,10,26m,"hqrtdydjcrvj",1754339335,Yes
29610055255904420,1999002498,"",1x8,PW Telecom,4,4m,"江江江酱",147583583,No
29610055232403419,1999002498,"",test_area,Europe,22,54m,"nydefmjxdper",1755000318,Yes
29610055239371664,1999002498,"",test_area,Europe,15,39m,"jswqmpuqxcwe",1755060501,Yes
29610055247510974,1999002498,"",test_area,Europe,9,22m,"eleanorsilas99669",1754869451,Yes
29610055227776795,1999002498,"",test_area,Europe,18,1h4m,"yezfcqieodgm",1753432502,Yes
29610055246045279,1999002498,"",test_area,Europe,16,25m,"itjvxjdocuhf",1754323746,Yes
29610055231259818,1999002498,"",test_area,Europe,22,56m,"rtljwdu",1753908094,Yes
29610055236829816,1999002498,"",test_area,Europe,22,44m,"wzytptls62",1755987351,Yes
29610055226848719,1999002498,"",test_area,Europe,16,1h6m,"rtgeuvoshpco",1753829833,Yes
29610055237524492,1999002498,"",test_area,Europe,22,43m,"eswpjjc",1753043266,Yes
29610055227543821,1999002498,"",test_area,Europe,14,1h4m,"vrtiyaqm77",1755296391,Yes
29610055224275092,1999002498,"",test_area,Europe,17,1h11m,"toxlvki",1752834309,Yes
29610055258064705,1999002498,"",1x8,Europe,1,26s,"（选技有毒）conquer",147450617,No
29610055248720930,1999002498,"",test_area,Europe,10,19m,"mpgdnnh05",1754310168,Yes
29610055241012296,1999002498,"",test_area,Europe,12,35m,"davidstuart2668",1753167746,Yes
29610055223334596,1999002498,"",test_area,Europe,10,1h13m,"soovifzwcbmf",1753947755,Yes
29610055256445431,1999002498,"",test_area,Europe,16,3m,"tsattzuwlxaz",1754334763,Yes
29610055243877590,1999002498,"",test_area,Europe,8,29m,"qunxepyyqkm",1756408179,Yes
29610055243398425,1999002498,"",test_area,Europe,14,30m,"silverykelsey53928",1753972879,Yes
29610055238675407,1999002498,"",test_area,Europe,10,40m,"aduswvtx861",1754195662,Yes
29610055221909900,1999002498,"",test_area,Europe,5,1h16m,"objpovtiii",1756045063,Yes
29610055248974356,3516074756,"",test_area,Singapore,22,19m,"izmxsle707",1921000797,Yes
29610055237418028,3516074756,"",test_area,Singapore,22,43m,"hfyvm8f886",1923737678,Yes
29610055229177383,3516074756,"",test_area,Singapore,18,1h1m,"pnizyxl62",1765993579,Yes
29610055244842015,3516074756,"",test_area,Australia,22,27m,"zci7oyempl",1925032902,Yes
29610055241679367,3516074756,"",test_area,Reg:17,7,34m,"9r8hzi4ozi",1924664838,Yes
29610055244208237,3516074756,"",test_area,Japan,19,29m,"6v8gtl87f3",1924468532,Yes
29610055257793632,3516074756,"",test_area,Singapore,22,1m,"rx280eexkk",1920480111,Yes
29610055239313068,3516074756,"",test_area,Reg:17,16,39m,"hybxkp855b",1920524165,Yes
29610055247034958,3516074756,"",test_area,Singapore,22,23m,"1ha52n8br8",1919708655,Yes
29610055248171143,3516074756,"",test_area,Reg:17,22,20m,"6kl8m7bnpc",1920710692,Yes
29610055245934753,3516074756,"",test_area,Singapore,22,25m,"t5ylbze85q",1921170767,Yes
29610055257903587,3516074756,"",test_area,Australia,22,46s,"p6leev8s3x",1923448205,Yes
29610055234250425,3516074756,"",test_area,Australia,22,50m,"doyowsin88",1766299770,Yes
29610055239369261,3516074756,"",test_area,Australia,22,39m,"9ef737h8el",1920736765,Yes
29610055240310658,3516074756,"",test_area,Singapore,22,37m,"i6cgstoxgl",1920648025,Yes
29610055256539965,3516074756,"",test_area,Japan,22,3m,"jsp9ycxe9e",1925093156,Yes
29610055256443220,3516074756,"",test_area,Australia,14,3m,"ekl9pjyqb0",1919915668,Yes
29610055256823475,3516074756,"",test_area,Singapore,22,3m,"scarlettgilda49829",1765301342,Yes
29610055256784859,3516074756,"",test_area,Japan,22,3m,"l86vw18nlp",1920734146,Yes
29610055245814101,3516074756,"",test_area,Singapore,22,25m,"v0pl8cojbs",1919828921,Yes
29610055253009681,3516074756,"",test_area,Reg:17,22,10m,"dlc8xgb3ce",1921023556,Yes
29610055235327021,3516074756,"",test_area,Singapore,17,48m,"h8xjbkhmax",1921994298,Yes
29610055249871506,3516074756,"",test_area,Reg:17,16,17m,"e7hzcu8m48",1924314463,Yes
29610055240029742,3516074756,"",test_area,Reg:17,22,37m,"olop8ql8p8",1919269489,Yes
29610055233790158,3516074756,"",test_area,Singapore,22,51m,"vjm8ylvffl",1922251987,Yes
29610055242926771,3516074756,"",test_area,Singapore,22,31m,"bobyp8zxqb",1920888322,Yes
29610055236541703,3516074756,"",test_area,Reg:17,15,45m,"7exp1btkif",1919118870,Yes
29610055243097480,3516074756,"",test_area,Reg:17,22,31m,"tnpa8ola17",1922031151,Yes
29610055238762269,3516074756,"",test_area,Japan,22,40m,"lic9z8l28n",1919870877,Yes
29610055234019598,3516074756,"",test_area,Australia,22,50m,"dov34xhee8",1920595553,Yes
29610055233546980,3516074756,"",test_area,Australia,22,51m,"8lvraillrl",1924058453,Yes
29610055245574194,3516074756,"",test_area,Singapore,22,26m,"7ml185cwfq",1923887870,Yes
29610055243574997,3516074756,"",test_area,Reg:17,17,30m,"cm3v8kp4vh",1925033764,Yes
29610055254671131,3516074756,"",test_area,Reg:17,21,7m,"glqzdxmk",1765025342,Yes
29610055253581378,3516074756,"",test_area,US East,1,9m,"月色很美",990798596,No
29610055250262162,3516074756,"",test_area,Japan,22,16m,"zkoffijjnn",1765947632,Yes
29610055229167663,3516074756,"",test_area,Australia,17,1h1m,"bhigo8bom7",1919762502,Yes
29610055247210061,3516074756,"",test_area,Reg:17,22,22m,"psixwmpbvxj",1765672345,Yes
29610055235432219,3516074756,"",test_area,Australia,22,47m,"yggyfnzkdyv",1765027683,Yes
29610055248923316,3516074756,"",test_area,Reg:17,22,19m,"v5pv8qjl7w",1922828625,Yes
29610055249212795,3516074756,"",test_area,Singapore,22,18m,"ihoforqmuzi",1765993443,Yes
29610055238672619,3516074756,"",test_area,Australia,22,40m,"louolsyblt",1924697640,Yes
29610055245267778,3516074756,"",test_area,Reg:17,22,26m,"bcggsybomc",1765946147,Yes
29610055234969064,3516074756,"",test_area,Singapore,22,48m,"gxcnsdcv213",1766308475,Yes
29610055258151524,3516074756,"",test_area,Singapore,23,15s,"呐呐",902196079,Yes
29610055244560879,3516074756,"",test_area,Reg:17,22,28m,"yrpbtxfho9",1920047772,Yes
29610055253537507,3516074756,"",test_area,Singapore,22,9m,"exovzbzxpmqz",1765687039,Yes
29610055238339181,3516074756,"",test_area,Singapore,22,41m,"3lebsusxo8",1924134862,Yes
29610055252032910,3516074756,"",test_area,Reg:17,22,12m,"tacztpfofl",1766507296,Yes
29610055240011919,3516074756,"",test_area,Reg:17,22,37m,"8wwx2wxfo7",1921885428,Yes
29610055249651420,3516074756,"",test_area,Reg:17,22,17m,"mm18b762y7",1922895391,Yes
29610055232630243,3516074756,"",test_area,Australia,22,53m,"8ma8axlmgv",1922974919,Yes
29610055228484177,3516074756,"",test_area,Singapore,4,1h2m,"48xyac7o8x",1923157693,Yes
29610055239139905,3516074756,"",test_area,Australia,15,39m,"84usbbopvl",1922583981,Yes
29610055248678489,3516074756,"",test_area,Reg:17,22,19m,"87jphlb6lf",1923344508,Yes
29610055232071618,3516074756,"",test_area,Singapore,22,55m,"7s78pwhd88",1924555886,Yes
29610055233743504,3516074756,"",test_area,Reg:17,22,51m,"aph8mgtmxb",1924547282,Yes
29610055245217053,3516074756,"",test_area,Singapore,17,27m,"880qcooafe",1923420368,Yes
29610055255357206,3516074756,"",test_area,Singapore,22,6m,"zebadiahexalted19",1766235524,Yes
29610055237068578,3516074756,"",test_area,Singapore,22,44m,"8jno3lhs69",1924120491,Yes
29610055233873309,3516074756,"",test_area,Japan,22,51m,"xrezpcyrmecs",1765391872,Yes
29610055234426351,3516074756,"",test_area,Reg:17,22,49m,"daldhlpxmx",1919595081,Yes
29610055241810627,3516074756,"",test_area,Japan,22,34m,"loflzswpc9",1924219890,Yes
29610055246607428,3516074756,"",test_area,PW Tianjin,1,24m,"oi",1082553784,No
29610055254204601,3516074756,"",test_area,Reg:17,22,8m,"88itl8cll3",1921012625,Yes
29610055253947567,3516074756,"",test_area,Reg:17,22,8m,"g78289t8lk",1924543603,Yes
29610055256046732,3516074756,"",test_area,Japan,22,4m,"9khpp7cit3",1922371408,Yes
29610055250842192,3516074756,"",test_area,Reg:17,17,15m,"0pxy7zf24v",1922521682,Yes
29610055254245387,3516074756,"",test_area,Australia,22,8m,"nlcegci1dz",1922068622,Yes
29610055133709769,3516074756,"",athena_team,Stockholm,1,4h6m,"קאלי גבוה",420101457,No
29610055243049541,3516074756,"",test_area,Singapore,22,31m,"xnrwunguood",1765874083,Yes
29610055233443508,3516074756,"",test_area,Singapore,22,52m,"miutocdlvy",1766544396,Yes
29610055231035891,3516074756,"",test_area,Singapore,22,57m,"m5bdcsm86a",1919706601,Yes
29610055240545817,3516074756,"",test_area,Singapore,22,36m,"3m3ibywhuy",1919670138,Yes
29610055254339124,3516074756,"",test_area,Japan,22,8m,"jwbvhdekmvlm",1765295574,Yes
29610054277016223,2821688198,"test_area",test_area_aram,Japan,22,24h25m,"rhfxkxk",1764299595,Yes
29610054276332055,2821688198,"test_area",test_area_aram,Japan,22,24h26m,"glkzlfdhacxt",1764079051,Yes
29610054272851135,2821688198,"test_area",test_area_aram,Japan,22,24h34m,"naxkpar",1763233325,Yes
29610054272516195,2821688198,"test_area",test_area_aram,Japan,22,24h35m,"xiwsiiv",1763963296,Yes
29610054275647043,2821688198,"test_area",test_area_aram,Japan,22,24h28m,"lzyneqneyegp",1764116983,Yes
29610054283970263,2821688198,"test_area",test_area_aram,Japan,22,24h8m,"zokofnrl",1764291548,Yes
29610054953008499,2821688198,"",aram_w-t-f,Japan,3,7h47m,"Saja. Blindgod",101929393,No
29610054273195973,2821688198,"test_area",test_area_aram,Japan,22,24h34m,"ehcqzutejrry",1763216560,Yes
29610054273541944,2821688198,"test_area",test_area_aram,Japan,22,24h33m,"ixaauzzlwvu",1764375626,Yes
29610054273875196,2821688198,"test_area",test_area_aram,Japan,22,24h32m,"selenesheila49499",1764294412,Yes
29610054274210497,2821688198,"test_area",test_area_aram,Japan,22,24h31m,"irhgqptex3",1765048245,Yes
29610054277720136,2821688198,"test_area",test_area_aram,Japan,22,24h23m,"flemingstrong24464",1764411949,Yes
29610054274554992,2821688198,"test_area",test_area_aram,Japan,21,24h30m,"uansfyx",1763463304,Yes
29610054274907678,2821688198,"test_area",test_area_aram,Japan,22,24h29m,"tdumwma",1764493472,Yes
29610054275271849,2821688198,"test_area",test_area_aram,Japan,22,24h29m,"rlqbjlqxnrtn",1764674174,Yes
29610054275998895,2821688198,"test_area",test_area_aram,Japan,22,24h27m,"mvetsumythgg",1763115803,Yes
29610054276671453,2821688198,"test_area",test_area_aram,Japan,22,24h25m,"prrxpfex06",1764201207,Yes
29610054279084479,2821688198,"test_area",test_area_aram,Japan,22,24h20m,"debwwcj",1764039973,Yes
29610054277352312,2821688198,"test_area",test_area_aram,Japan,22,24h24m,"edqmyeljppbp",1763925675,Yes
29610054285021351,2821688198,"test_area",test_area_aram,Japan,8,24h6m,"mzoojjed32",1764229650,Yes
29610054278056883,2821688198,"test_area",test_area_aram,Japan,22,24h22m,"ipqdrelzteb",1764218612,Yes
29610054278394947,2821688198,"test_area",test_area_aram,Japan,22,24h21m,"vsbkzyepdeql",1763619485,Yes
29610054278734468,2821688198,"test_area",test_area_aram,Japan,22,24h21m,"adtidry",1764379896,Yes
29610054279427034,2821688198,"test_area",test_area_aram,Japan,22,24h19m,"sqpploqwljn",1764054226,Yes
29610054279768653,2821688198,"test_area",test_area_aram,Japan,22,24h18m,"fawebqtbsolw",1764229199,Yes
29610054280106480,2821688198,"test_area",test_area_aram,Japan,21,24h17m,"yxpgaclnjltoqth",1763922922,Yes
29610054280448869,2821688198,"test_area",test_area_aram,Japan,22,24h17m,"phillipstrayer1353",1764803104,Yes
29610054280787309,2821688198,"test_area",test_area_aram,Japan,21,24h16m,"adlrncy36",1763447354,Yes
29610054281129461,2821688198,"test_area",test_area_aram,Japan,22,24h15m,"lxvypmv",1763798245,Yes
29610054281470054,2821688198,"test_area",test_area_aram,Japan,22,24h14m,"edwardlunde2231",1763301343,Yes
29610054283244600,2821688198,"test_area",test_area_aram,Japan,22,24h10m,"shjpgtkt221",1763794026,Yes
29610054281831900,2821688198,"test_area",test_area_aram,Japan,22,24h13m,"fcctyqmjbuta",1764170400,Yes
29610054282185846,2821688198,"test_area",test_area_aram,Japan,22,24h12m,"patriciasanon4514",1764238846,Yes
29610054282533167,2821688198,"test_area",test_area_aram,Japan,22,24h12m,"qhlxciylhnct",1763199970,Yes
29610054282886888,2821688198,"test_area",test_area_aram,Japan,22,24h11m,"fvevboz",1764572712,Yes
29610054284327082,2821688198,"test_area",test_area_aram,Japan,22,24h8m,"huduzoownbzqbs",1764215792,Yes
29610054283609669,2821688198,"test_area",test_area_aram,Japan,22,24h9m,"hchhinfnvdhb",1763879073,Yes
29610054284675832,2821688198,"test_area",test_area_aram,Japan,22,24h7m,"erikblando5565",1764041912,Yes
29610055196726604,2821688198,"",aram_w-t-f,Reg:20,4,2h10m,"愿君无忧",132136710,No
29610055247968686,2821688198,"",rank_all,Stockholm,4,21m,"Frostcore",120765521,No
29610055256733698,2821688198,"",aram_w-t-f,US East,2,3m,"/sa-rang",124306569,No
29610055257853080,2821688198,"",aram_w-t-f,Singapore,4,53s,"Kenji",53141743,No
29610055257122355,2821688198,"",10v10,PW Telecom,6,2m,"清风",886408628,No
29610055250339529,3048642695,"",test_area,Singapore,19,16m,"atrmnuxoig33",1655853152,Yes
29610055233951691,3048642695,"",test_area,Singapore,14,50m,"6dawe5wu45",1648012596,Yes
29610055251304673,3048642695,"",test_area,Singapore,20,14m,"qttasdxuog01",1656374775,Yes
29610055236069537,3048642695,"",test_area,Singapore,22,46m,"wlqddxgpoy85",1656297325,Yes
29610055251110855,3048642695,"",test_area,Reg:17,1,14m,"sfh",1925749680,No
29610055233019752,3048642695,"",test_area,Singapore,22,52m,"qhzaejjuga93",1656332994,Yes
29610055246953954,3048642695,"",test_area,Singapore,22,23m,"tohzqsacyl03",1655666898,Yes
29610055236301022,3048642695,"",test_area,Singapore,22,45m,"bsbojdqedt44",1655849672,Yes
29610055236531071,3048642695,"",test_area,Singapore,22,45m,"ofbclxijsz38",1738196999,Yes
29610055233715189,3048642695,"",test_area,Singapore,19,51m,"jwvqmyijsr17",1731057621,Yes
29610055253936303,3048642695,"",test_area,Singapore,20,8m,"zmkvgtkbok37",1655896508,Yes
29610055233249369,3048642695,"",test_area,Singapore,22,52m,"etaufyukos96",1739237102,Yes
29610055245972239,3048642695,"",test_area,Singapore,22,25m,"vyxqttstln50",1739205567,Yes
29610055232562996,3048642695,"",test_area,Singapore,22,53m,"plmoofokvn41",1656136687,Yes
29610055245734946,3048642695,"",test_area,Singapore,22,25m,"candiamoyers1",1748720212,Yes
29610055257592159,3048642695,"",test_area,Singapore,15,1m,"uiifajoski52",1739158619,Yes
29610055253216763,3048642695,"",test_area,Singapore,19,10m,"icmqzjjtop39",1656481615,Yes
29610055236761930,3048642695,"",test_area,Singapore,18,44m,"eotzdczkvx96",1656273690,Yes
29610055243087875,3048642695,"",test_area,Singapore,22,31m,"lwdxgrjfqj01",1655809525,Yes
29610055234415621,3048642695,"",test_area,Singapore,22,49m,"6e0z6rad7z",1649016672,Yes
29610055235127455,3048642695,"",test_area,Singapore,16,48m,"qwqxfdopaf43",1655218945,Yes
29610055248404626,3048642695,"",test_area,Singapore,17,20m,"udygeogxld91",1656454811,Yes
29610055237226221,3048642695,"",test_area,Singapore,15,43m,"corradospray967",1748137402,Yes
29610055243563654,3048642695,"",test_area,Singapore,22,30m,"lmwnkapfdk51",1738367948,Yes
29610055228641064,3048642695,"",test_area,Singapore,4,1h2m,"crttuscjlx76",1738485395,Yes
29610055250830852,3048642695,"",test_area,Singapore,22,15m,"6867juxlhk",1654523558,Yes
29610055237913294,3048642695,"",test_area,Singapore,13,42m,"edipnelpya92",1656452225,Yes
29610055229100935,3048642695,"",test_area,Singapore,16,1h1m,"jcaitarptl55",1656057963,Yes
29610055255883550,3048642695,"",test_area,Singapore,22,4m,"frvjeebpnw62",1656317555,Yes
29610055231420890,3048642695,"",test_area,Singapore,19,56m,"6ujzcplpm2",1651478874,Yes
29610055232789421,3048642695,"",test_area,Singapore,22,53m,"hulseyhorne3531",1748495359,Yes
29610055249621271,3048642695,"",test_area,Singapore,15,17m,"wzaurfcwxh76",1655673983,Yes
29610055252256836,3048642695,"",test_area,Singapore,18,12m,"jnwqrdhcye27",1739236053,Yes
29610055244772266,3048642695,"",test_area,Singapore,22,27m,"rmfwhlzdut79",1655189700,Yes
29610055246076888,3048642695,"",test_area,Europe,1,25m,"niupideni",1925910293,No
29610055254660469,3048642695,"",test_area,Singapore,22,7m,"muhxrrrhpu03",1656322815,Yes
29610055235836847,3048642695,"",test_area,Singapore,19,46m,"pvcaparlaa96",1655835223,Yes
29610055245014182,3048642695,"",test_area,Singapore,22,27m,"juumcxosce36",1656479328,Yes
29610055252021572,3048642695,"",test_area,Singapore,22,12m,"udiplaxzwc82",1738846298,Yes
29610055228870805,3048642695,"",test_area,Singapore,13,1h1m,"vyjo683653",1738410634,Yes
29610055235599481,3048642695,"",test_area,Singapore,22,47m,"xzoyddieiv",1642897903,Yes
29610055231651484,3048642695,"",test_area,Singapore,22,55m,"hjkbpxevje73",1656173845,Yes
29610055254418806,3048642695,"",test_area,Singapore,22,7m,"solqfhjbaj43",1739477130,Yes
29610055239301996,3048642695,"",test_area,Singapore,22,39m,"sainzsuzannah123",1749426026,Yes
29610055235366469,3048642695,"",test_area,Singapore,22,47m,"vpthradcdp96",1656459186,Yes
29610055253458510,3048642695,"",test_area,Singapore,16,9m,"peeblesschuck64013",1748295121,Yes
29610055234890977,3048642695,"",test_area,Singapore,21,48m,"amieeqatar9065",1749618747,Yes
29610055230021934,3048642695,"",test_area,Singapore,22,59m,"qsxykpljbuchrzt",1748991594,Yes
29610055244530446,3048642695,"",test_area,Singapore,22,28m,"6esrni1q7g",1648230317,Yes
29610055230961379,3048642695,"",test_area,Singapore,21,57m,"6ajresebtn",1654723664,Yes
29610055248648876,3048642695,"",test_area,Singapore,15,19m,"lgxegkemsn85",1655970033,Yes
29610055240002235,3048642695,"",test_area,Singapore,19,37m,"sosznhormh60",1656147597,Yes
29610055256863826,3048642695,"",test_area,Singapore,22,2m,"uvqijzdbdg30",1655941476,Yes
29610055229787839,3048642695,"",test_area,Singapore,22,59m,"euyhflqu",1749532256,Yes
29610055247198602,3048642695,"",test_area,Singapore,22,22m,"oeymolofsz50",1738543055,Yes
29610055257105869,3048642695,"",test_area,Singapore,10,2m,"joilizoezx25",1738939745,Yes
29610055237685879,3048642695,"",test_area,Singapore,21,42m,"ubamabsgfs07",1656582919,Yes
29610055252979334,3048642695,"",test_area,Singapore,18,10m,"fxvjrhjqok61",1738765635,Yes
29610055239072765,3048642695,"",test_area,Singapore,22,39m,"oxmpzscfoi28",1656601608,Yes
29610055240702832,3048642695,"",test_area,Singapore,16,36m,"cfgrefpjet27",1656070190,Yes
29610055256124726,3048642695,"",test_area,Singapore,22,4m,"sozhrfpjfs22",1655976910,Yes
29610055238377011,3048642695,"",test_area,Singapore,22,41m,"6k0uyzpgxd",1659306026,Yes
29610055251543393,3048642695,"",test_area,Singapore,21,13m,"lxsfbrvzne80",1738679569,Yes
29610055229557401,3048642695,"",test_area,Singapore,22,1h0m,"wfebrwjdth43",1656228094,Yes
29610055254894403,3048642695,"",test_area,Singapore,17,6m,"6fygnbwyhs",1658858780,Yes
29610055234651236,3048642695,"",test_area,Singapore,21,49m,"jizubaosky14",1738919950,Yes
29610055231880222,3048642695,"",test_area,Singapore,15,55m,"bkqghhdrqm79",1738584608,Yes
29610055230728496,3048642695,"",test_area,Singapore,16,57m,"baldevvines9",1748603982,Yes
